VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,Total_amount,Payment_type,Trip_type 
2,2013/8/25 4:12,2013/8/25 4:31,N,1,-73.92443848,40.76138687,-73.8838501,40.74343109,2,5.93,20,0.5,0.5,0,0,,21,2,
2,2013/8/25 4:15,2013/8/25 4:30,N,1,-73.9575119,40.72224045,-74.01165771,40.67390823,2,6.89,21,0.5,0.5,4.4,0,,26.4,1,
2,2013/8/25 4:17,2013/8/25 4:24,N,1,-73.93073273,40.76464844,-73.93960571,40.7506752,5,1.54,7.5,0.5,0.5,0,0,,8.5,2,
2,2013/8/25 4:26,2013/8/25 4:34,N,1,-73.95154572,40.71377182,-73.97270966,40.68720245,5,2.63,10,0.5,0.5,2.2,0,,13.2,1,
2,2013/8/25 4:26,2013/8/25 4:43,N,1,-73.86945343,40.72440338,-73.85211182,40.66257095,1,5.09,18,0.5,0.5,0,0,,19,2,
2,2013/8/25 4:29,2013/8/25 4:43,N,1,-73.9360199,40.75432205,-73.99647522,40.76353455,5,4.08,14.5,0.5,0.5,2,0,,17.5,1,
2,2013/8/25 4:42,2013/8/25 4:56,N,1,-73.90341949,40.77500153,-73.90893555,40.75427628,3,3.31,12.5,0.5,0.5,0,0,,13.5,2,
2,2013/8/25 4:54,2013/8/25 5:09,N,1,-73.95815277,40.72271347,-74.00985718,40.7124176,2,4.9,16,0.5,0.5,3.4,0,,20.4,1,
2,2013/8/25 4:56,2013/8/25 5:11,N,1,-73.90777588,40.77854156,-73.91796875,40.7429924,1,3.32,13.5,0.5,0.5,0,0,,14.5,2,
2,2013/8/25 5:05,2013/8/25 5:14,N,1,-73.91361237,40.76549149,-73.88378143,40.75562668,5,2.36,10,0.5,0.5,0,0,,11,2,
2,2013/8/25 5:07,2013/8/25 5:10,N,1,-73.95109558,40.71405792,-73.94101715,40.71193695,5,0.69,4.5,0.5,0.5,0,0,,5.5,2,
2,2013/8/25 5:09,2013/8/25 5:19,N,1,-73.95368958,40.82203674,-73.9045639,40.85281372,5,5.31,16.5,0.5,0.5,0,0,,17.5,2,
2,2013/8/25 5:13,2013/8/25 5:18,N,1,-73.94099426,40.71207428,-73.92886353,40.70462036,5,1.14,6,0.5,0.5,0,0,,7,2,
2,2013/8/25 5:37,2013/8/25 5:38,N,1,-73.90715027,40.86286163,-73.90716553,40.862854,5,0,2.5,0.5,0.5,0,0,,3.5,2,
2,2013/8/25 5:44,2013/8/25 5:50,N,1,-73.91181946,40.77527618,-73.92281342,40.7641449,1,1.09,6,0.5,0.5,1.75,0,,8.75,1,
2,2013/8/25 6:14,2013/8/25 6:25,N,1,-73.8442688,40.72134018,-73.86248779,40.69216919,5,3.35,12.5,0,0.5,0,0,,13,2,
2,2013/8/25 6:16,2013/8/25 6:24,N,1,-73.87687683,40.75640488,-73.84629822,40.75423813,1,1.96,9,0,0.5,0,0,,9.5,2,
2,2013/8/25 6:18,2013/8/25 6:25,N,1,-73.94301605,40.83644867,-73.94168854,40.81858063,1,1.93,8,0,0.5,0,0,,8.5,2,
2,2013/8/25 6:19,2013/8/25 6:24,N,1,-73.95104218,40.82578659,-73.95334625,40.81105042,1,1.11,7,0,0.5,0,0,,7.5,2,
2,2013/8/25 6:21,2013/8/25 6:29,N,1,-73.94555664,40.8333931,-73.93609619,40.8033638,5,3.59,12,0,0.5,0,0,,12.5,2,
2,2013/8/25 6:33,2013/8/25 6:46,N,1,-73.94934845,40.82932663,-73.90844727,40.85266876,1,5.26,16.5,0,0.5,0,0,,17,2,
2,2013/8/25 6:36,2013/8/25 6:52,N,1,-73.94792938,40.83016586,-73.99194336,40.75383759,1,6.82,22,0,0.5,2,0,,24.5,1,
2,2013/8/25 6:36,2013/8/25 7:04,N,1,-73.83163452,40.70592117,-73.95430756,40.7901268,5,14.03,42,0,0.5,8.5,0,,51,1,
2,2013/8/25 6:38,2013/8/25 6:54,N,1,-73.94333649,40.83599854,-73.86170197,40.76832962,1,7.14,25,0,0.5,7.71,5.33,,38.54,1,
2,2013/8/25 6:53,2013/8/25 6:59,N,1,-73.93508911,40.84987259,-73.89844513,40.81767654,1,4.93,15,0,0.5,0,0,,15.5,2,
2,2013/8/25 6:55,2013/8/25 7:03,N,1,-73.91210938,40.77518845,-73.94065857,40.75497818,1,2.37,9.5,0,0.5,0,0,,10,2,
2,2013/8/25 7:15,2013/8/25 7:29,N,1,-73.95527649,40.8147049,-73.99346161,40.75623322,1,5.24,20,0,0.5,0,0,,20.5,1,
2,2013/8/25 7:25,2013/8/25 7:32,N,1,-73.91196442,40.77517319,-73.9029541,40.74575806,3,2.67,10,0,0.5,2.62,0,,13.12,1,
2,2013/8/25 7:26,2013/8/25 7:28,N,1,-73.91191864,40.77524948,-73.91478729,40.78239822,2,1.12,5,0,0.5,0,0,,5.5,2,
2,2013/8/25 7:42,2013/8/25 7:47,N,1,-73.94025421,40.84062195,-73.95339966,40.82517242,5,1.36,6.5,0,0.5,0,0,,7,2,
2,2013/8/25 7:54,2013/8/25 7:54,N,1,-73.94219971,40.79786301,-73.94241333,40.7976265,5,1.15,6.5,0,0.5,0,0,,7,2,
2,2013/8/25 7:55,2013/8/25 8:07,N,1,-73.9400177,40.84099197,-73.96101379,40.80693817,5,2.74,12,0,0.5,2.5,0,,15,1,
2,2013/8/25 8:12,2013/8/25 8:22,N,1,-73.93746185,40.84834671,-73.95870972,40.7689209,1,7.18,20.5,0,0.5,0,0,,21,2,
2,2013/8/25 8:31,2013/8/25 8:35,N,1,-73.93102264,40.85934067,-73.93817902,40.84906387,5,0.84,5.5,0,0.5,0,0,,6,2,
2,2013/8/25 8:40,2013/8/25 8:47,N,1,-73.95011139,40.82666016,-73.93251038,40.85679245,1,1.91,8,0,0.5,0,0,,8.5,2,
2,2013/8/25 8:40,2013/8/25 8:41,N,2,-73.95011139,40.82666016,-73.94811249,40.82944107,1,0.22,52,0,0.5,0,0,,52.5,2,
2,2013/8/25 8:47,2013/8/25 8:54,N,1,-73.84427643,40.72134018,-73.86182404,40.73020172,5,1.66,8,0,0.5,0,0,,8.5,2,
2,2013/8/25 9:05,2013/8/25 9:10,N,1,-73.93309784,40.85031509,-73.94191742,40.82803345,5,1.91,7.5,0,0.5,0,0,,8,2,
2,2013/8/25 9:07,2013/8/25 9:27,N,1,-73.84427643,40.72131729,-73.98069,40.72162247,5,12.02,34,0,0.5,0,0,,34.5,2,
2,2013/8/25 9:10,2013/8/25 9:22,N,1,-73.85176086,40.83457565,-73.89394379,40.86599731,2,3.86,14.5,0,0.5,0,0,,15,2,
2,2013/8/25 9:12,2013/8/25 9:34,N,1,-73.84425354,40.72131729,-73.97669983,40.75180435,1,8.8,27.5,0,0.5,8.33,5.33,,41.66,1,
2,2013/8/25 9:23,2013/8/25 9:37,N,1,-73.91202545,40.77526093,-73.96715546,40.76177597,2,4.26,15,0,0.5,0,0,,15.5,2,
2,2013/8/25 9:44,2013/8/25 9:51,N,1,-73.96112823,40.81871033,-73.98142242,40.78091812,5,3.13,11,0,0.5,2.3,0,,13.8,1,
2,2013/8/25 9:49,2013/8/25 10:07,N,1,-73.94283295,40.83709335,-73.98595428,40.74912643,1,5.83,23.5,0,0.5,0,0,,24,1,
2,2013/8/25 9:51,2013/8/25 9:57,N,1,-73.84407043,40.72128677,-73.83106232,40.71601868,5,1.05,6,0,0.5,0,0,,6.5,2,
2,2013/8/25 10:00,2013/8/25 10:22,N,1,-73.89199829,40.75495529,-73.98732758,40.73342133,1,8.35,27.5,0,0.5,5.6,0,,33.6,1,
2,2013/8/25 10:16,2013/8/25 10:23,N,1,-73.91197205,40.77532578,-73.92754364,40.75812531,3,1.51,7.5,0,0.5,0,0,,8,2,
2,2013/8/25 10:17,2013/8/25 11:03,N,1,-73.84426117,40.72132874,-73.99599457,40.74173355,1,11.99,43,0,0.5,0,5.33,,48.83,1,
2,2013/8/25 10:26,2013/8/25 10:33,N,1,-73.84163666,40.72034454,-73.84393311,40.74422836,5,3.39,11,0,0.5,0,0,,11.5,2,
2,2013/8/25 10:30,2013/8/25 10:34,N,1,-73.94842529,40.82943726,-73.962883,40.81258392,1,1.04,6.5,0,0.5,0,0,,7,2,
2,2013/8/25 10:32,2013/8/25 10:37,N,1,-73.9275589,40.75790405,-73.93934631,40.75058365,2,0.99,5.5,0,0.5,0,0,,6,2,
2,2013/8/25 10:33,2013/8/25 10:40,N,1,-73.93723297,40.84443283,-73.87055969,40.83559036,5,3.96,12.5,0,0.5,0,0,,13,2,
2,2013/8/25 10:43,2013/8/25 10:52,N,1,-73.85113525,40.83343124,-73.90197754,40.81653214,1,3.58,12.5,0,0.5,0,0,,13,2,
2,2013/8/25 10:48,2013/8/25 10:54,N,1,-73.90833282,40.77115631,-73.90922546,40.75439835,2,1.46,7,0,0.5,0,0,,7.5,2,
2,2013/8/25 10:49,2013/8/25 11:02,N,1,-73.91188049,40.77527618,-73.84256744,40.78018188,2,7.78,23,0,0.5,0,0,,23.5,2,
2,2013/8/25 10:50,2013/8/25 11:26,N,1,-73.84005737,40.71971512,-73.98342133,40.72217178,5,12.27,39.5,0,0.5,0,0,,40,2,
2,2013/8/25 11:10,2013/8/25 11:12,N,1,-73.82592773,40.78158188,-73.84137726,40.76934814,3,1.14,5.5,0,0.5,0,0,,6,2,
2,2013/8/25 11:27,2013/8/25 11:39,N,1,-73.8887558,40.73872375,-73.86520386,40.75302887,1,2.22,10.5,0,0.5,0,0,,11,2,
2,2013/8/25 11:32,2013/8/25 11:36,N,1,-73.85140228,40.84741592,-73.84468079,40.84220886,3,0.86,5,0,0.5,0,0,,5.5,2,
2,2013/8/25 11:43,2013/8/25 11:53,N,1,-73.85636902,40.83639526,-73.81685638,40.81852722,2,2.92,10.5,0,0.5,0,0,,11,2,
2,2013/8/25 11:48,2013/8/25 11:53,N,1,-73.91146851,40.77565384,-73.90285492,40.77731323,1,0.84,5.5,0,0.5,0,0,,6,2,
2,2013/8/25 11:49,2013/8/25 11:59,N,1,-73.8441391,40.72125244,-73.80693817,40.73172379,5,2.58,10.5,0,0.5,0,0,,11,2,
2,2013/8/25 11:50,2013/8/25 12:17,N,1,-73.87713623,40.73674393,-73.98123932,40.7680397,1,6.07,23.5,0,0.5,0,0,,24,2,
2,2013/8/25 11:55,2013/8/25 12:13,N,1,-73.84418488,40.72132492,-73.83391571,40.67368698,1,5.22,18.5,0,0.5,0,0,,19,2,
2,2013/8/25 12:11,2013/8/25 12:22,N,1,-73.91188812,40.77522659,-73.9395752,40.8052597,1,3.83,13.5,0,0.5,0,0,,14,2,
2,2013/8/25 12:15,2013/8/25 12:21,N,1,-73.95200348,40.82406616,-73.94154358,40.8433609,5,1.59,7.5,0,0.5,0,0,,8,2,
2,2013/8/25 12:15,2013/8/25 12:24,N,1,-73.90623474,40.85335159,-73.91159058,40.83808136,1,1.4,8,0,0.5,0,0,,8.5,2,
2,2013/8/25 12:22,2013/8/25 12:47,N,1,-73.84429169,40.72133636,-73.84488678,40.75839615,1,3.79,19,0,0.5,0,0,,19.5,2,
2,2013/8/25 12:30,2013/8/25 12:38,N,1,-73.90376282,40.85191345,-73.8887558,40.83913803,1,1.8,8,0,0.5,0,0,,8.5,2,
2,2013/8/25 12:34,2013/8/25 12:40,N,1,-73.83472443,40.84372711,-73.84568787,40.85573196,2,1.72,7,0,0.5,0,0,,7.5,2,
2,2013/8/25 12:34,2013/8/25 12:44,N,1,-73.84354401,40.72149277,-73.83033752,40.75947571,1,3.93,13.5,0,0.5,0,0,,14,2,
2,2013/8/25 12:45,2013/8/25 12:58,N,1,-73.90559387,40.8733902,-73.88204956,40.85513687,5,2.34,11,0,0.5,0,0,,11.5,2,
2,2013/8/25 12:45,2013/8/25 12:53,N,1,-73.93436432,40.84835052,-73.92208099,40.86500549,5,1.51,8,0,0.5,0,0,,8.5,2,
2,2013/8/25 12:45,2013/8/25 12:54,N,1,-73.83033752,40.75947571,-73.83089447,40.74438858,1,1.31,7.5,0,0.5,0,0,,8,2,
2,2013/8/25 12:58,2013/8/25 13:15,N,1,-73.84602356,40.8380661,-73.92101288,40.84705353,1,4.88,17,0,0.5,0,0,,17.5,2,
2,2013/8/25 13:11,2013/8/25 13:21,N,1,-73.8442688,40.72135925,-73.86982727,40.73360443,1,1.99,9,0,0.5,1.9,0,,11.4,1,
2,2013/8/25 13:19,2013/8/25 13:24,N,1,-73.94973755,40.82770157,-73.9598999,40.81717682,5,1.05,6,0,0.5,0,0,,6.5,2,
2,2013/8/25 13:42,2013/8/25 13:42,N,1,-73.86612701,40.82090759,-73.86612701,40.82090378,1,0,2.5,0,0.5,0,0,,3,2,
2,2013/8/25 13:44,2013/8/25 13:58,N,1,-73.83014679,40.71373367,-73.78352356,40.64370346,1,6.23,18.5,0,0.5,0,0,,19,2,
2,2013/8/25 14:11,2013/8/25 14:18,N,1,-73.86676788,40.85184479,-73.86598206,40.83217621,1,1.68,7.5,0,0.5,0,0,,8,2,
2,2013/8/25 14:19,2013/8/25 14:35,N,1,-73.90705872,40.77355576,-73.95431519,40.76377106,1,4.9,16.5,0,0.5,3.4,0,,20.4,1,
2,2013/8/25 14:21,2013/8/25 14:36,N,1,-73.86943817,40.8327713,-73.93914032,40.79768372,1,6.06,19.5,0,0.5,0,0,,20,2,
2,2013/8/25 14:32,2013/8/25 14:42,N,1,-73.95323181,40.82247162,-73.93630981,40.84538651,1,1.99,9,0,0.5,0,0,,9.5,2,
2,2013/8/25 14:47,2013/8/25 14:56,N,1,-73.94944,40.82757568,-73.92064667,40.83723068,5,2.12,9.5,0,0.5,0,0,,10,2,
2,2013/8/25 14:48,2013/8/25 15:02,N,1,-73.96600342,40.80541611,-73.9499054,40.77610397,1,3.09,13,0,0.5,2.7,0,,16.2,1,
2,2013/8/25 14:58,2013/8/25 15:01,N,1,-73.94490051,40.83428574,-73.95502472,40.82704926,5,0.86,5,0,0.5,0,0,,5.5,2,
2,2013/8/25 15:05,2013/8/25 15:09,N,1,-73.9439621,40.78418732,-73.93761444,40.79733276,1,1.1,5,0,0.5,0,0,,5.5,2,
2,2013/8/25 15:09,2013/8/25 15:15,N,1,-73.95070648,40.82649612,-73.94676971,40.81853485,1,0.99,6.5,0,0.5,0,0,,7,2,
2,2013/8/25 15:10,2013/8/25 15:17,N,1,-73.89231873,40.84624481,-73.91159058,40.854599,5,1.33,7.5,0,0.5,0,0,,8,2,
2,2013/8/25 15:11,2013/8/25 15:17,N,1,-73.85094452,40.74254608,-73.86241913,40.7500267,1,1.02,6,0,0.5,0,0,,6.5,2,
2,2013/8/25 15:11,2013/8/25 15:17,N,1,-73.84416199,40.7211113,-73.8264389,40.7123642,1,1.1,6,0,0.5,0,0,,6.5,2,
2,2013/8/25 15:14,2013/8/25 15:22,N,1,-73.91400146,40.76520157,-73.91411591,40.78378677,1,1.98,8.5,0,0.5,0,0,,9,2,
2,2013/8/25 15:24,2013/8/25 15:42,N,1,-73.84214783,40.72090149,-73.88230133,40.74935913,1,3.16,14.5,0,0.5,0,0,,15,2,
2,2013/8/25 15:30,2013/8/25 15:55,N,1,-73.90641022,40.77262878,-73.97115326,40.6801033,1,9.14,28,0,0.5,5.7,0,,34.2,1,
2,2013/8/25 15:34,2013/8/25 15:49,N,1,-73.9337616,40.79529572,-73.96337891,40.76429749,5,3.14,12.5,0,0.5,0,0,,13,2,
2,2013/8/25 15:36,2013/8/25 15:57,N,1,-73.87718964,40.73757172,-73.95263672,40.71860886,1,5.15,18.5,0,0.5,0,0,,19,2,
2,2013/8/25 15:37,2013/8/25 15:41,N,1,-73.99235535,40.68979645,-73.99937439,40.67507172,2,1.1,5.5,0,0.5,1.2,0,,7.2,1,
2,2013/8/25 15:40,2013/8/25 15:50,N,1,-73.9519577,40.78996658,-73.94174957,40.78744125,1,0.78,6.5,0,0.5,0,0,,7,2,
2,2013/8/25 15:50,2013/8/25 16:00,N,1,-73.91601563,40.86967468,-73.88637543,40.87503433,1,2.58,10.5,0,0.5,0,0,,11,2,
2,2013/8/25 15:52,2013/8/25 16:04,N,1,-73.99221039,40.68956375,-73.9741745,40.67945862,1,1.33,9,0,0.5,0,0,,9.5,2,
2,2013/8/25 15:55,2013/8/25 16:09,N,1,-73.91729736,40.76501083,-73.95518494,40.74684143,1,3.16,13,0,0.5,0,0,,13.5,2,
2,2013/8/25 15:55,2013/8/25 16:16,N,1,-73.91847992,40.74335098,-73.97641754,40.77898026,6,3.96,17,0,0.5,0,0,,17.5,2,
2,2013/8/25 15:57,2013/8/25 15:58,N,5,-73.90319061,40.84747314,-73.90317535,40.8474617,1,0,11,0,0,0,0,,11,1,
2,2013/8/25 15:59,2013/8/25 16:19,N,1,-73.93505096,40.79591751,-73.97145844,40.76184082,5,3.81,15.5,0,0.5,0,0,,16,2,
2,2013/8/25 16:02,2013/8/25 16:06,N,1,-73.84423828,40.72133255,-73.8539505,40.72219467,1,0.96,5.5,0,0.5,0,0,,6,2,
2,2013/8/25 16:03,2013/8/25 16:04,N,1,-73.83448792,40.69744873,-73.83452606,40.69746017,1,0,3,0,0.5,0,0,,3.5,2,
2,2013/8/25 16:04,2013/8/25 16:11,N,1,-73.97068024,40.69713974,-73.96778107,40.68087769,1,1.14,7,0,0.5,0,0,,7.5,1,
2,2013/8/25 16:09,2013/8/25 16:15,N,1,-73.85813141,40.72883987,-73.86563873,40.73644638,5,0.7,6,0,0.5,0,0,,6.5,2,
2,2013/8/25 16:13,2013/8/25 16:21,N,1,-73.94940948,40.74921036,-73.92688751,40.77616882,1,2.39,9,0,0.5,0,0,,9.5,2,
2,2013/8/25 16:13,2013/8/25 16:17,N,1,-73.98134613,40.68973541,-73.98060608,40.69610977,1,0.65,5,0,0.5,0,0,,5.5,1,
2,2013/8/25 16:20,2013/8/25 16:33,N,1,-73.96795654,40.67981339,-73.94127655,40.67901993,1,2.2,10,0,0.5,0,0,,10.5,2,
2,2013/8/25 16:22,2013/8/25 16:32,N,1,-73.84422302,40.72134399,-73.86218262,40.73348236,1,1.9,10,0,0.5,1,0,,11.5,1,
2,2013/8/25 16:27,2013/8/25 17:14,N,1,-73.86911774,40.74876404,-73.92929077,40.86415482,5,11.93,42,0,0.5,0,5.33,,47.83,2,
2,2013/8/25 16:30,2013/8/25 16:44,N,1,-73.86371613,40.73257446,-73.88092041,40.74500656,1,1.96,10.5,0,0.5,0,0,,11,2,
2,2013/8/25 16:32,2013/8/25 16:58,N,1,-73.84423065,40.72137451,-73.91133881,40.7621727,1,7.57,25.5,0,0.5,5.2,0,,31.2,1,
2,2013/8/25 16:33,2013/8/25 16:53,N,1,-73.99213409,40.6902771,-73.91539764,40.6758194,4,4.6,18,0,0.5,0,0,,18.5,2,
2,2013/8/25 16:38,2013/8/25 16:47,N,1,-73.93199158,40.79455566,-73.95983124,40.76260757,5,3.09,11,0,0.5,2.3,0,,13.8,1,
2,2013/8/25 16:38,2013/8/25 16:42,N,1,-73.90667725,40.77333069,-73.90370941,40.77483368,1,0.69,4.5,0,0.5,0,0,,5,2,
2,2013/8/25 16:40,2013/8/25 16:44,N,1,-73.94037628,40.79798889,-73.9478302,40.78367615,1,1.21,5.5,0,0.5,1.5,0,,7.5,1,
2,2013/8/25 16:41,2013/8/25 17:01,N,1,-73.95426178,40.73013687,-73.85558319,40.72950363,6,5.31,18.5,0,0.5,0,0,,19,2,
2,2013/8/25 16:41,2013/8/25 16:59,N,1,-73.84418488,40.72131348,-73.80101776,40.75478363,1,6.16,20,0,0.5,0,0,,20.5,2,
2,2013/8/25 16:42,2013/8/25 16:52,N,1,-73.93490601,40.8479538,-73.97451782,40.79085541,1,5.46,17,0,0.5,0,0,,17.5,2,
2,2013/8/25 16:45,2013/8/25 16:50,N,1,-73.84420776,40.72114182,-73.84654236,40.72714615,1,0.99,5.5,0,0.5,1.8,0,,7.8,1,
2,2013/8/25 16:46,2013/8/25 16:53,N,1,-73.88123322,40.74207306,-73.8953476,40.74632645,2,1.1,7,0,0.5,0,0,,7.5,2,
2,2013/8/25 16:46,2013/8/25 16:49,N,1,-73.94920349,40.78543091,-73.93722534,40.80163574,1,1.26,5.5,0,0.5,0,0,,6,2,
2,2013/8/25 16:46,2013/8/25 17:13,N,1,-73.91103363,40.77594376,-73.98874664,40.7455368,2,9.66,31,0,0.5,7.37,5.33,,44.2,1,
2,2013/8/25 16:46,2013/8/25 16:51,N,1,-73.91086578,40.77629852,-73.91319275,40.78465652,1,0.75,5,0,0.5,0,0,,5.5,2,
2,2013/8/25 16:49,2013/8/25 17:16,N,1,-73.97664642,40.68725586,-73.95993805,40.7996788,1,11.47,34.5,0,0.5,0,0,,35,2,
2,2013/8/25 16:56,2013/8/25 17:00,N,1,-73.91647339,40.78012848,-73.90901184,40.77478409,1,0.71,5,0,0.5,0,0,,5.5,2,
2,2013/8/25 17:02,2013/8/25 17:18,N,1,-73.92243195,40.76744461,-73.97432709,40.76335144,1,3.75,15,0,0.5,1.5,0,,17,1,
2,2013/8/25 17:03,2013/8/25 17:18,N,1,-73.87716675,40.73760986,-73.91687012,40.76147842,3,2.89,13,0,0.5,0,0,,13.5,2,
2,2013/8/25 17:04,2013/8/25 17:27,N,1,-73.95043182,40.78654099,-74.00050354,40.71983719,1,7.23,24.5,0,0.5,0,0,,25,1,
2,2013/8/25 17:07,2013/8/25 17:27,N,1,-73.84816742,40.72356033,-73.91589355,40.77264404,1,5.81,21,0,0.5,0,0,,21.5,1,
2,2013/8/25 17:07,2013/8/25 17:24,N,1,-73.9116745,40.77542114,-73.85765839,40.76099014,1,5.65,19,0,0.5,3.9,0,,23.4,1,
2,2013/8/25 17:13,2013/8/25 17:25,N,1,-73.84408569,40.72113419,-73.87698364,40.70406342,1,2.62,11.5,0,0.5,0,0,,12,2,
2,2013/8/25 17:14,2013/8/25 17:33,N,1,-73.97754669,40.68440628,-73.99549866,40.7336235,5,4.42,17.5,0,0.5,0,0,,18,2,
2,2013/8/25 17:15,2013/8/25 17:22,N,1,-73.94458008,40.8342514,-73.93873596,40.84959793,1,1.23,7,0,0.5,1.5,0,,9,1,
2,2013/8/25 17:15,2013/8/25 17:26,N,1,-73.84418488,40.72132492,-73.80515289,40.73290634,1,2.84,11,0,0.5,0,0,,11.5,2,
2,2013/8/25 17:20,2013/8/25 17:27,N,1,-73.91482544,40.76401138,-73.91947174,40.78272629,2,1.95,8,0,0.5,2.12,0,,10.62,1,
2,2013/8/25 17:25,2013/8/25 17:31,N,1,-73.93694305,40.85048294,-73.92407227,40.84120178,1,1.07,6.5,0,0.5,0,0,,7,2,
2,2013/8/25 17:31,2013/8/25 17:40,N,1,-73.94106293,40.79009628,-73.96240997,40.79745865,1,1.75,8.5,0,0.5,0,0,,9,2,
2,2013/8/25 17:31,2013/8/25 17:44,N,1,-73.92285156,40.74388123,-73.95871735,40.76830673,6,3.25,12.5,0,0.5,0,0,,13,2,
2,2013/8/25 17:32,2013/8/25 17:41,N,1,-73.84425354,40.72135162,-73.84422302,40.72136307,1,0,2.5,0,0.5,0,0,,3,2,
2,2013/8/25 17:36,2013/8/25 18:03,N,1,-73.92696381,40.86567307,-74.00827026,40.74041367,5,10.23,32.5,0,0.5,6.6,0,,39.6,1,
2,2013/8/25 17:37,2013/8/25 17:50,N,1,-73.96189117,40.71034622,-73.87394714,40.77394104,1,7.53,21.5,0,0.5,0,0,,22,2,
2,2013/8/25 17:37,2013/8/25 18:00,N,1,-73.86378479,40.73275757,-73.88189697,40.755867,1,2.9,15,0,0.5,0,0,,15.5,2,
2,2013/8/25 17:39,2013/8/25 17:59,N,1,-73.92985535,40.75645828,-73.99609375,40.73695374,1,5.14,18.5,0,0.5,0,0,,19,2,
2,2013/8/25 17:40,2013/8/25 17:54,N,1,-73.92513275,40.76237869,-73.98041534,40.73868561,2,4.52,15,0,0.5,0,0,,15.5,2,
2,2013/8/25 17:41,2013/8/25 17:43,N,1,-73.84420776,40.72119141,-73.85056305,40.71955872,1,0.41,3.5,0,0.5,0,0,,4,2,
2,2013/8/25 17:42,2013/8/25 18:02,N,1,-73.93693542,40.84902954,-73.87145996,40.7743187,1,9.6,28.5,0,0.5,6.87,5.33,,41.2,1,
2,2013/8/25 17:44,2013/8/25 17:59,N,1,-73.95798492,40.81528091,-73.92756653,40.8113327,5,2.57,10.5,0,0.5,0,0,,11,2,
2,2013/8/25 17:46,2013/8/25 17:49,N,1,-73.84434509,40.72134781,-73.83531952,40.71720123,1,0.55,4,0,0.5,0,0,,4.5,2,
2,2013/8/25 17:47,2013/8/25 17:56,N,1,-73.92514038,40.76234436,-73.88544464,40.77317047,1,2.88,10.5,0,0.5,3.3,0,,14.3,1,
2,2013/8/25 17:49,2013/8/25 18:00,N,1,-73.9334259,40.84915543,-73.89769745,40.8610611,1,2.65,11.5,0,0.5,0,0,,12,2,
2,2013/8/25 17:49,2013/8/25 17:59,N,1,-73.84422302,40.72132492,-73.8238678,40.72612381,1,1.92,9,0,0.5,0,0,,9.5,2,
2,2013/8/25 17:54,2013/8/25 18:02,N,1,-73.84395599,40.72130585,-73.78988647,40.71377945,1,3.52,11,0,0.5,0,0,,11.5,2,
2,2013/8/25 17:56,2013/8/25 18:01,N,1,-73.95329285,40.78850174,-73.9393158,40.79754639,1,1.25,6,0,0.5,0,0,,6.5,2,
2,2013/8/25 18:00,2013/8/25 18:08,N,1,-73.92220306,40.75496292,-73.90625763,40.74530029,6,1.28,7.5,0,0.5,0,0,,8,2,
2,2013/8/25 18:03,2013/8/25 18:06,N,1,-73.93967438,40.81008148,-73.94528198,40.80813217,5,0.44,3.5,0,0.5,0,0,,4,2,
2,2013/8/25 18:05,2013/8/25 18:08,N,1,-73.93958282,40.79465485,-73.94345856,40.78686905,1,0.87,5,0,0.5,0,0,,5.5,2,
2,2013/8/25 18:07,2013/8/25 18:14,N,1,-73.84422302,40.72132111,-73.82952881,40.72829437,1,1.44,7,0,0.5,0,0,,7.5,2,
2,2013/8/25 18:08,2013/8/25 18:17,N,1,-73.89176941,40.86148453,-73.93309784,40.85027313,1,3.08,10.5,0,0.5,0,0,,11,2,
2,2013/8/25 18:11,2013/8/25 18:21,N,1,-73.96370697,40.71030426,-73.99170685,40.72988892,1,3.03,11.5,0,0.5,2.4,0,,14.4,1,
2,2013/8/25 18:15,2013/8/25 18:27,N,1,-73.92127228,40.74368286,-73.91884613,40.76839828,6,2.19,10.5,0,0.5,0,0,,11,2,
2,2013/8/25 18:15,2013/8/25 18:25,N,1,-73.8442688,40.72137451,-73.8764801,40.72174454,1,2.13,9.5,0,0.5,0,0,,10,2,
2,2013/8/25 18:16,2013/8/25 18:33,N,1,-73.91136169,40.77575302,-73.8417511,40.72019958,3,7.55,23.5,0,0.5,3,0,,27,1,
2,2013/8/25 18:19,2013/8/25 18:24,N,1,-73.92631531,40.81818771,-73.90916443,40.81293488,1,1.24,6,0,0.5,0,0,,6.5,2,
2,2013/8/25 18:19,2013/8/25 18:24,N,1,-73.94078064,40.7929039,-73.94795227,40.77793884,1,1.26,6,0,0.5,1.3,0,,7.8,1,
2,2013/8/25 18:21,2013/8/25 18:27,N,1,-73.84416962,40.72119141,-73.85297394,40.7281189,1,1.09,6,0,0.5,0,0,,6.5,2,
2,2013/8/25 18:33,2013/8/25 18:46,N,1,-73.86968231,40.7335968,-73.82303619,40.71469116,1,4.12,15,0,0.5,0,0,,15.5,2,
2,2013/8/25 18:33,2013/8/25 18:39,N,1,-73.95226288,40.78973389,-73.94599152,40.80301666,1,0.54,4,0,0.5,0.75,0,,5.25,1,
